customer_id,age,average_purchase,loyalty_score,preferred_color,membership_level,is_active,has_subscription,marketing_consent,last_feedback,registration_date,membership_duration_days,tags
877,25,87.99,3.3,Black,Bronze,True,0,Yes,Customer feedback 876: Need improvement,2024-01-10 09:44:26.083026,150.5,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
878,22,117.85,9.4,Blue,Platinum,True,1,Yes,Customer feedback 877: Excellent products,2023-04-14 09:44:26.083028,503.6,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
879,46,104.35,9.1,Blue,Platinum,False,1,No,Customer feedback 878: Need improvement,2024-08-23 09:44:26.083030,801.6,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
880,64,95.77,0.1,Blue,Bronze,True,1,No,Customer feedback 879: Excellent products,2025-02-20 09:44:26.083032,441.5,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
881,85,103.23,4.5,Red,Bronze,False,0,Yes,Customer feedback 880: Could be better,2024-07-14 09:44:26.083035,490.6,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
882,62,87.78,9.8,Black,Gold,False,0,No,Customer feedback 881: Excellent products,2023-03-10 09:44:26.083037,848.8,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
883,19,51.3,1.0,Blue,Gold,False,0,No,Customer feedback 882: Great service!,2025-04-01 09:44:26.083039,706.1,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
884,44,119.59,5.5,Yellow,Gold,True,1,No,Customer feedback 883: Could be better,2023-07-07 09:44:26.083041,490.5,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
885,53,126.78,9.8,Green,Silver,False,0,Yes,Customer feedback 884: Could be better,2024-07-10 09:44:26.083043,257.7,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
886,53,81.8,5.6,Green,Gold,True,1,No,Customer feedback 885: Excellent products,2023-08-17 09:44:26.083046,884.9,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
887,43,96.23,1.9,Blue,Platinum,False,0,No,Customer feedback 886: Could be better,2025-03-19 09:44:26.083048,577.0,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
888,60,94.08,5.8,Green,Silver,False,0,Yes,Customer feedback 887: Need improvement,2024-05-05 09:44:26.083050,221.1,"{'interests': ['Sports', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
889,44,108.78,2.0,Green,Gold,False,0,No,Customer feedback 888: Great service!,2023-12-27 09:44:26.083052,269.1,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
890,86,142.25,5.2,Red,Silver,False,1,No,Customer feedback 889: Excellent products,2025-02-04 09:44:26.083055,803.1,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
891,37,128.99,0.7,Yellow,Platinum,False,1,Yes,Customer feedback 890: Excellent products,2024-10-09 09:44:26.083057,44.1,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
892,28,90.58,6.1,Yellow,Gold,True,1,Yes,Customer feedback 891: Could be better,2025-01-31 09:44:26.083059,992.1,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
893,55,113.56,5.2,Red,Platinum,False,1,No,Customer feedback 892: Need improvement,2022-08-20 09:44:26.083061,130.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
894,23,131.36,7.4,Red,Platinum,False,0,No,Customer feedback 893: Could be better,2023-09-21 09:44:26.083064,796.1,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
895,89,110.21,6.3,Green,Platinum,True,1,Yes,Customer feedback 894: Could be better,2024-06-01 09:44:26.083066,394.8,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
896,40,99.88,5.5,Black,Gold,True,0,Yes,Customer feedback 895: Excellent products,2024-08-01 09:44:26.083068,492.2,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
897,64,111.15,6.9,Green,Bronze,True,1,No,Customer feedback 896: Could be better,2024-06-19 09:44:26.083070,880.7,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
898,63,82.42,1.4,Red,Gold,False,1,No,Customer feedback 897: Great service!,2023-01-27 09:44:26.083073,412.9,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
899,29,86.07,6.0,Yellow,Platinum,False,0,No,Customer feedback 898: Could be better,2022-08-23 09:44:26.083075,537.5,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
900,30,73.4,1.7,Green,Gold,False,0,Yes,Customer feedback 899: Could be better,2024-05-07 09:44:26.083077,49.3,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
901,79,107.68,9.3,Black,Platinum,False,1,No,Customer feedback 900: Excellent products,2023-10-25 09:44:26.083079,2.3,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
902,77,96.71,0.7,Green,Bronze,False,1,Yes,Customer feedback 901: Could be better,2022-12-06 09:44:26.083082,244.8,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
903,60,79.42,4.3,Blue,Silver,False,0,Yes,Customer feedback 902: Need improvement,2024-07-23 09:44:26.083084,680.6,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
904,85,95.9,7.0,Green,Bronze,True,0,Yes,Customer feedback 903: Excellent products,2023-08-09 09:44:26.083086,121.3,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
905,22,111.75,4.6,Red,Bronze,True,0,No,Customer feedback 904: Could be better,2023-11-11 09:44:26.083088,113.8,"{'interests': ['Technology', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
906,54,147.87,0.9,Yellow,Silver,False,0,No,Customer feedback 905: Great service!,2023-02-03 09:44:26.083090,411.0,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
907,89,125.3,5.5,Yellow,Gold,False,0,No,Customer feedback 906: Great service!,2023-04-17 09:44:26.083093,647.8,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
908,48,42.9,6.4,Red,Silver,False,1,Yes,Customer feedback 907: Excellent products,2023-08-07 09:44:26.083095,712.1,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
909,26,105.98,7.0,Blue,Gold,False,1,No,Customer feedback 908: Excellent products,2023-03-29 09:44:26.083097,178.5,"{'interests': ['Technology', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
910,68,135.73,3.7,Red,Gold,False,1,Yes,Customer feedback 909: Could be better,2023-01-12 09:44:26.083099,79.6,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
911,46,66.55,5.6,Green,Platinum,True,1,Yes,Customer feedback 910: Need improvement,2022-12-26 09:44:26.083101,940.4,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
912,57,113.79,4.5,Red,Platinum,True,0,Yes,Customer feedback 911: Could be better,2023-12-28 09:44:26.083104,260.7,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
913,58,94.08,6.7,Red,Silver,False,0,Yes,Customer feedback 912: Great service!,2024-09-17 09:44:26.083106,853.3,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
914,28,128.76,5.8,Blue,Bronze,True,0,Yes,Customer feedback 913: Need improvement,2024-07-07 09:44:26.083108,863.5,"{'interests': ['Food', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
915,40,110.11,5.3,Green,Silver,False,1,Yes,Customer feedback 914: Need improvement,2023-03-20 09:44:26.083110,772.5,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
916,18,77.9,2.5,Black,Gold,False,0,No,Customer feedback 915: Need improvement,2023-09-24 09:44:26.083113,168.8,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
917,63,94.98,0.0,Black,Platinum,False,0,Yes,Customer feedback 916: Could be better,2025-01-30 09:44:26.083116,821.8,"{'interests': ['Technology', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
918,38,96.46,1.7,Yellow,Silver,True,1,No,Customer feedback 917: Great service!,2024-08-17 09:44:26.083118,769.3,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
919,53,96.92,1.2,Red,Silver,True,1,Yes,Customer feedback 918: Excellent products,2022-09-05 09:44:26.083121,596.7,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
920,71,127.98,4.5,Yellow,Platinum,False,1,No,Customer feedback 919: Could be better,2022-08-26 09:44:26.083124,337.2,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
921,74,78.93,6.1,Blue,Platinum,True,0,No,Customer feedback 920: Excellent products,2024-07-29 09:44:26.083126,262.5,"{'interests': ['Technology', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
922,18,125.08,2.1,Black,Platinum,True,0,No,Customer feedback 921: Need improvement,2024-08-01 09:44:26.083129,121.9,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
923,80,92.44,9.4,Red,Gold,False,1,No,Customer feedback 922: Need improvement,2022-09-07 09:44:26.083131,509.8,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
924,71,105.59,0.1,Blue,Platinum,True,1,Yes,Customer feedback 923: Could be better,2023-08-26 09:44:26.083133,585.3,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
925,72,101.81,7.7,Blue,Bronze,True,0,Yes,Customer feedback 924: Great service!,2024-10-29 09:44:26.083135,359.3,"{'interests': ['Food', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
926,57,99.45,6.3,Red,Silver,False,1,Yes,Customer feedback 925: Need improvement,2023-03-31 09:44:26.083138,475.4,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
927,32,99.66,3.7,Blue,Platinum,False,0,Yes,Customer feedback 926: Excellent products,2023-05-03 09:44:26.083140,363.5,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
928,38,136.43,0.5,Red,Platinum,True,1,No,Customer feedback 927: Excellent products,2022-07-24 09:44:26.083142,641.0,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
929,64,121.06,6.3,Red,Gold,False,1,No,Customer feedback 928: Could be better,2023-09-18 09:44:26.083144,901.3,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
930,70,90.93,3.9,Green,Gold,True,1,No,Customer feedback 929: Excellent products,2022-08-28 09:44:26.083147,163.9,"{'interests': ['Food', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
931,26,139.57,9.4,Yellow,Silver,False,0,Yes,Customer feedback 930: Great service!,2025-01-06 09:44:26.083149,381.4,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
932,69,106.87,5.4,Blue,Bronze,False,0,No,Customer feedback 931: Need improvement,2024-05-26 09:44:26.083151,140.9,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
933,74,108.94,9.4,Blue,Silver,False,1,Yes,Customer feedback 932: Excellent products,2022-12-05 09:44:26.083153,624.9,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
934,43,79.07,2.2,Green,Platinum,False,0,No,Customer feedback 933: Excellent products,2025-01-28 09:44:26.083156,728.9,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
935,58,87.56,7.3,Green,Bronze,True,1,No,Customer feedback 934: Need improvement,2023-06-12 09:44:26.083158,931.9,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
936,52,82.79,6.2,Green,Bronze,False,1,No,Customer feedback 935: Could be better,2025-03-15 09:44:26.083160,278.9,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
937,80,102.15,7.4,Black,Bronze,False,0,No,Customer feedback 936: Excellent products,2025-03-02 09:44:26.083162,950.2,"{'interests': ['Sports', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
938,42,115.97,2.1,Black,Bronze,False,0,No,Customer feedback 937: Could be better,2022-12-16 09:44:26.083165,63.3,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
939,55,109.18,6.6,Black,Silver,True,0,Yes,Customer feedback 938: Could be better,2023-02-01 09:44:26.083167,603.0,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
940,19,139.7,5.0,Red,Gold,True,0,No,Customer feedback 939: Excellent products,2023-09-24 09:44:26.083169,57.1,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
941,24,77.81,7.4,Blue,Gold,False,1,Yes,Customer feedback 940: Great service!,2025-01-21 09:44:26.083171,893.8,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
942,51,102.87,3.3,Yellow,Platinum,False,0,Yes,Customer feedback 941: Could be better,2022-11-20 09:44:26.083173,529.8,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
943,34,67.93,8.9,Red,Gold,False,0,Yes,Customer feedback 942: Excellent products,2022-12-31 09:44:26.083176,669.3,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
944,60,76.95,0.8,Blue,Gold,False,1,Yes,Customer feedback 943: Could be better,2024-04-26 09:44:26.083178,831.6,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
945,76,131.61,8.1,Blue,Gold,False,1,Yes,Customer feedback 944: Need improvement,2024-11-22 09:44:26.083180,150.3,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
946,68,88.42,8.6,Green,Gold,False,1,Yes,Customer feedback 945: Great service!,2025-02-08 09:44:26.083182,38.6,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
947,71,79.92,8.2,Green,Platinum,True,1,Yes,Customer feedback 946: Great service!,2025-02-02 09:44:26.083184,878.9,"{'interests': ['Sports', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
948,41,46.75,5.1,Red,Silver,False,0,Yes,Customer feedback 947: Need improvement,2022-11-29 09:44:26.083187,314.9,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
949,42,79.67,4.4,Green,Bronze,False,0,No,Customer feedback 948: Need improvement,2023-11-01 09:44:26.083189,129.0,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
950,88,94.87,10.0,Blue,Gold,False,1,No,Customer feedback 949: Could be better,2024-07-06 09:44:26.083191,468.5,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
951,69,66.06,2.3,Green,Silver,False,1,Yes,Customer feedback 950: Need improvement,2024-08-01 09:44:26.083194,598.3,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
952,87,93.43,5.5,Black,Gold,False,0,Yes,Customer feedback 951: Great service!,2024-10-10 09:44:26.083196,31.0,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
953,50,131.77,6.7,Green,Gold,False,0,Yes,Customer feedback 952: Need improvement,2023-07-16 09:44:26.083198,274.9,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
954,66,82.32,7.0,Blue,Bronze,True,0,No,Customer feedback 953: Excellent products,2024-05-22 09:44:26.083201,32.8,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
955,46,76.42,2.0,Red,Bronze,True,0,No,Customer feedback 954: Excellent products,2023-02-11 09:44:26.083203,420.3,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
956,80,71.9,6.5,Yellow,Bronze,True,0,Yes,Customer feedback 955: Could be better,2023-04-30 09:44:26.083205,895.1,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
957,39,71.46,8.2,Green,Gold,True,1,Yes,Customer feedback 956: Great service!,2023-06-12 09:44:26.083207,982.7,"{'interests': ['Technology', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
958,43,113.39,0.5,Blue,Gold,True,1,No,Customer feedback 957: Excellent products,2024-11-24 09:44:26.083209,637.0,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
959,45,101.22,9.1,Yellow,Gold,True,1,No,Customer feedback 958: Need improvement,2024-12-23 09:44:26.083211,161.6,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
960,66,123.92,0.3,Yellow,Bronze,False,1,Yes,Customer feedback 959: Excellent products,2024-05-29 09:44:26.083213,905.8,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
961,88,150.5,3.6,Black,Platinum,False,0,Yes,Customer feedback 960: Excellent products,2023-02-12 09:44:26.083215,516.2,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
962,66,54.24,0.2,Yellow,Silver,False,1,Yes,Customer feedback 961: Could be better,2024-06-16 09:44:26.083217,153.7,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
963,37,109.5,0.8,Blue,Platinum,False,0,Yes,Customer feedback 962: Need improvement,2023-04-13 09:44:26.083219,921.7,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
964,80,72.03,9.1,Blue,Gold,False,0,No,Customer feedback 963: Need improvement,2023-11-26 09:44:26.083221,757.5,"{'interests': ['Food', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
965,78,119.72,3.5,Green,Gold,False,0,No,Customer feedback 964: Need improvement,2024-04-08 09:44:26.083223,731.7,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
